;nome;num_colecao;extras;lingua;condicao;preco_unitario
460;Mewtwo;(10, 102);Foil;Português;MP;149.95
461;Mewtwo;(10, 102);Foil;Português;MP;169.9
462;Mewtwo;(10, 102);Foil;Português;NM;199.9
463;Mewtwo;(10, 102);Foil;Português;SP;219.99
464;Mewtwo;(10, 102);Foil;Inglês;SP;239.95
465;Mewtwo;(10, 102);Foil, Edition One;Inglês;D;399.9
466;Mewtwo;(10, 102);Foil, Shadowless;Inglês;HP;699.95
467;Mewtwo;(10, 102);Foil, Edition One;Português;SP;719.99
468;Mewtwo;(10, 102);Foil, Edition One;Francês;MP;799.9
469;Mewtwo;(10, 102);Foil, Edition One, Shadowless;Inglês;HP;4999.9
470;Dark Typhlosion;(10, 105);Foil;Inglês;D;24.49
471;Dark Typhlosion;(10, 105);Foil;Inglês;D;24.5
472;Dark Typhlosion;(10, 105);Foil;Inglês;D;24.9
473;Dark Typhlosion;(10, 105);Foil;Inglês;D;49.9
474;Dark Typhlosion;(10, 105);Foil;Inglês;HP;59.9
475;Dark Typhlosion;(10, 105);Foil;Inglês;MP;70.0
476;Dark Typhlosion;(10, 105);Foil;Inglês;MP;74.49
477;Dark Typhlosion;(10, 105);Foil;Inglês;MP;74.5
478;Dark Typhlosion;(10, 105);Foil;Inglês;MP;79.9
479;Dark Typhlosion;(10, 105);Foil;Inglês;MP;79.95
480;Dark Typhlosion;(10, 105);Foil;Inglês;D;89.9
481;Dark Typhlosion;(10, 105);Foil;Japonês;SP;110.0
482;Dark Typhlosion;(10, 105);Foil;Inglês;SP;119.9
483;Dark Typhlosion;(10, 105);Foil;Inglês;SP;139.5
484;Dark Typhlosion;(10, 105);Foil;Inglês;SP;189.99
485;Dark Typhlosion;(10, 105);Foil;Inglês;SP;229.9
486;Ludicolo;(10, 107);Foil;Português;NM;24.95
487;Ludicolo;(10, 107);Foil;Inglês;SP;29.9
488;Ludicolo;(10, 107);Foil;Português;SP;29.9
489;Ludicolo;(10, 107);Foil;Inglês;MP;33.9
490;Ludicolo;(10, 107);Foil;Inglês;MP;34.5
491;Ludicolo;(10, 107);Reverse Foil;Inglês;MP;35.9
492;Ludicolo;(10, 107);Reverse Foil;Português;MP;54.5
493;Ludicolo;(10, 107);Reverse Foil;Inglês;SP;59.5
494;Ludicolo;(10, 107);Reverse Foil;Português;NM;64.5
495;Meganium;(10, 111);Foil;Inglês;D;44.9
496;Meganium;(10, 111);Foil;Inglês;D;49.95
497;Meganium;(10, 111);Foil;Japonês;SP;69.9
498;Meganium;(10, 111);Foil;Japonês;SP;79.99
499;Meganium;(10, 111);Foil;Japonês;NM;99.9
500;Meganium;(10, 111);;Inglês;SP;119.99
501;Meganium;(10, 111);Foil;Inglês;MP;149.9
502;Meganium;(10, 111);Foil;Português;MP;150.0
503;Meganium;(10, 111);Foil;Inglês;MP;150.0
504;Meganium;(10, 111);Foil;Japonês;NM;179.95
505;Meganium;(10, 111);Foil;Inglês;SP;259.95
506;Magneton;(11, 62);Foil;Japonês;D;16.95
507;Magneton;(11, 62);Foil;Japonês;NM;24.9
508;Magneton;(11, 62);Foil;Japonês;MP;25.0
509;Magneton;(11, 62);Foil;Português;HP;32.9
510;Magneton;(11, 62);Foil, Edition One;Português;HP;40.5
511;Magneton;(11, 62);Foil, Edition One;Português;HP;49.99
512;Magneton;(11, 62);Foil;Inglês;NM;74.95
513;Magneton;(11, 62);Foil;Inglês;MP;79.9
514;Magneton;(11, 62);Foil;Inglês;NM;99.0
515;Magneton;(11, 62);Foil, Edition One;Português;NM;229.95
516;Snorlax;(11, 64);Foil;Inglês;HP;49.9
517;Snorlax;(11, 64);Foil;Inglês;HP;49.99
518;Snorlax;(11, 64);Foil;Português;MP;59.9
519;Snorlax;(11, 64);Foil;Inglês;MP;59.9
520;Snorlax;(11, 64);Foil;Inglês;MP;64.99
521;Snorlax;(11, 64);Foil;Português;D;80.91
522;Snorlax;(11, 64);Foil;Português;SP;110.9
523;Snorlax;(11, 64);Foil;Inglês;SP;110.9
524;Snorlax;(11, 64);Foil;Inglês;MP;120.0
525;Snorlax;(11, 64);Foil;Inglês;D;200.0
526;Vaporeon;(12, 64);Foil;Português;D;14.49
527;Vaporeon;(12, 64);Foil;Português;HP;14.95
528;Vaporeon;(12, 64);Foil;Português;HP;18.5
529;Vaporeon;(12, 64);Foil;Inglês;HP;18.5
530;Vaporeon;(12, 64);Foil;Português;HP;19.0
531;Vaporeon;(12, 64);Foil;Inglês;HP;20.0
532;Vaporeon;(12, 64);Foil;Português;MP;24.5
533;Vaporeon;(12, 64);Foil;Português;MP;24.94
534;Vaporeon;(12, 64);Foil;Português;MP;24.95
535;Vaporeon;(12, 64);Foil;Português;HP;31.9
536;Vaporeon;(12, 64);Foil;Português;SP;34.5
537;Vaporeon;(12, 64);Foil;Inglês;MP;34.95
538;Vaporeon;(12, 64);Foil;Inglês;MP;79.9
539;Vaporeon;(12, 64);Foil;Inglês;SP;79.9
540;Vaporeon;(12, 64);Foil;Português;SP;80.0
541;Vaporeon;(12, 64);Foil;Inglês;SP;80.0
542;Vaporeon;(12, 64);Foil;Português;SP;89.9
543;Palkia G;(12, 127);Reverse Foil;Inglês;SP;24.5
544;Muk;(13, 62);Foil;Italiano;D;6.0
545;Muk;(13, 62);Foil;Inglês;D;6.0
546;Muk;(13, 62);Foil;Português;D;8.5
547;Muk;(13, 62);Foil;Português;MP;8.9
548;Muk;(13, 62);Foil;Português;D;8.9
549;Muk;(13, 62);Foil;Português;HP;9.0
550;Muk;(13, 62);Foil;Japonês;SP;9.81
551;Muk;(13, 62);Foil;Português;MP;9.9
552;Muk;(13, 62);Foil;Português;HP;9.9
553;Muk;(13, 62);Foil;Japonês;D;9.95
554;Muk;(13, 62);Foil;Inglês;HP;9.99
555;Muk;(13, 62);Foil;Português;MP;10.5
556;Muk;(13, 62);Foil;Inglês;MP;10.89
557;Muk;(13, 62);Foil;Inglês;D;12.9
558;Muk;(13, 62);Foil;Inglês;HP;13.9
559;Muk;(13, 62);Foil;Português;MP;14.4
560;Muk;(13, 62);Foil;Português;HP;14.95
561;Muk;(13, 62);Foil;Português;MP;15.0
562;Muk;(13, 62);Foil;Inglês;MP;15.0
563;Muk;(13, 62);Foil;Inglês;MP;15.21
564;Muk;(13, 62);Foil;Inglês;HP;15.9
565;Muk;(13, 62);Foil;Japonês;SP;18.0
566;Muk;(13, 62);Foil;Inglês;HP;18.0
567;Muk;(13, 62);Foil;Inglês;MP;19.9
568;Muk;(13, 62);Foil;Inglês;D;21.9
569;Muk;(13, 62);Foil;Inglês;D;22.95
570;Muk;(13, 62);Foil;Japonês;NM;24.9
571;Muk;(13, 62);Foil;Inglês;SP;29.9
572;Muk;(13, 62);Foil;Português;NM;29.95
573;Muk;(13, 62);Foil, Edition One;Português;HP;29.99
574;Muk;(13, 62);Foil;Português;SP;30.0
575;Muk;(13, 62);Foil;Inglês;SP;30.0
576;Muk;(13, 62);Foil;Inglês;NM;44.95
577;Muk;(13, 62);Foil, Edition One;Português;SP;79.65
578;Muk;(13, 62);Foil, Edition One;Português;MP;89.9
579;Muk;(13, 62);Foil, Edition One;Inglês;MP;89.9
580;Muk;(13, 62);Foil, Edition One;Português;SP;99.9
581;Muk;(13, 62);Foil, Edition One;Português;NM;99.95
582;Muk;(13, 62);Foil;Português;HP;100.0
583;Muk;(13, 62);Foil, Edition One;Português;SP;212.42
584;Muk;(13, 62);Foil, Edition One;Português;NM;350.0
585;Aerodactyl;(13, 99);;Inglês;NM;15.0
586;Aerodactyl;(13, 99);Reverse Foil;Inglês;NM;44.91
587;Ninjask;(13, 107);Reverse Foil;Português;HP;6.9
588;Ninjask;(13, 107);Foil;Português;HP;6.9
589;Ninjask;(13, 107);Foil;Português;MP;9.9
590;Ninjask;(13, 107);Foil;Inglês;MP;18.9
591;Ninjask;(13, 107);Foil;Português;SP;19.5
592;Ninjask;(13, 107);Reverse Foil;Inglês;SP;24.5
593;Ninjask;(13, 107);Reverse Foil;Português;NM;29.5
594;Piloswine;(13, 109);Reverse Foil;Português;HP;14.49
595;Piloswine;(13, 109);Foil;Português;D;15.9
596;Piloswine;(13, 109);Reverse Foil;Inglês;MP;17.49
597;Piloswine;(13, 109);Reverse Foil;Português;MP;17.9
598;Piloswine;(13, 109);Foil;Português;SP;18.9
599;Piloswine;(13, 109);Foil;Inglês;D;19.95
600;Piloswine;(13, 109);Foil, Reverse Foil;Inglês;SP;20.0
601;Piloswine;(13, 109);Foil;Inglês;MP;24.95
602;Piloswine;(13, 109);Foil;Inglês;MP;27.0
603;Piloswine;(13, 109);Foil;Português;NM;29.5
604;Piloswine;(13, 109);Foil;Português;NM;34.95
605;Piloswine;(13, 109);Foil;Inglês;NM;39.95
606;Shiftry;(13, 111);Foil;Inglês;SP;9.95
607;Shiftry;(13, 111);Reverse Foil;Inglês;SP;10.9
608;Shiftry;(13, 111);Foil;Inglês;NM;14.5
609;Shiftry;(13, 111);Foil;Japonês;NM;14.5
610;Shiftry;(13, 111);Reverse Foil;Inglês;NM;14.5
611;Unown A;(14, 75);Foil;Inglês;D;4.5
612;Unown A;(14, 75);Foil;Português;MP;12.0
613;Unown A;(14, 75);Foil;Inglês;HP;12.0
614;Unown A;(14, 75);Foil;Inglês;MP;12.0
615;Unown A;(14, 75);Foil;Inglês;D;16.9
616;Unown A;(14, 75);Foil;Inglês;HP;18.9
617;Unown A;(14, 75);Foil;Inglês;MP;21.9
618;Unown A;(14, 75);Foil;Inglês;MP;24.5
619;Unown A;(14, 75);Foil;Japonês;NM;29.9
620;Unown A;(14, 75);Foil;Inglês;SP;59.9
621;Cherrim;(14, 100);;Inglês;NM;1.9
622;Cherrim;(14, 100);;Português;;1.99
623;Cherrim;(14, 100);;Inglês;SP;1.99
624;Cherrim;(14, 100);;Inglês;;1.99
625;Cherrim;(14, 100);;Inglês;MP;2.5
626;Cherrim;(14, 100);;Inglês;SP;2.7
627;Cherrim;(14, 100);;Inglês;NM;2.9
628;Cherrim;(14, 100);Reverse Foil;Inglês;MP;4.5
629;Cherrim;(14, 100);;Inglês;HP;5.3
630;Shiftry;(14, 101);Foil;Inglês;D;4.99
631;Shiftry;(14, 101);Foil;Inglês;D;5.0
632;Shiftry;(14, 101);Foil;Inglês;SP;19.5
633;Shiftry;(14, 101);Foil;Inglês;NM;22.5
634;Shedinja;(14, 107);;Inglês;SP;2.0
635;Shedinja;(14, 107);;Inglês;HP;2.0
636;Shedinja;(14, 107);;Inglês;SP;2.7
637;Shedinja;(14, 107);;Inglês;MP;3.0
638;Shedinja;(14, 107);Foil;Português;D;3.5
639;Shedinja;(14, 107);Reverse Foil;Inglês;D;3.5
640;Shedinja;(14, 107);Foil;Português;HP;4.0
641;Shedinja;(14, 107);Reverse Foil;Português;HP;4.0
642;Shedinja;(14, 107);Reverse Foil;Português;MP;9.5
643;Shedinja;(14, 107);Foil;Português;MP;11.0
644;Shedinja;(14, 107);Foil;Inglês;MP;11.0
645;Shedinja;(14, 107);Foil;Português;MP;17.9
646;Shedinja;(14, 107);Foil;Português;SP;18.9
647;Shedinja;(14, 107);Foil;Português;NM;29.5
648;Shedinja;(14, 107);Reverse Foil;Português;SP;29.5
649;Shedinja;(14, 107);Reverse Foil;Inglês;MP;35.0
650;Wailord;(14, 109);Foil;Português;MP;4.0
651;Wailord;(14, 109);Reverse Foil;Português;HP;7.0
652;Wailord;(14, 109);Foil;Português;MP;8.0
653;Wailord;(14, 109);Reverse Foil;Português;NM;8.0
654;Wailord;(14, 109);Reverse Foil;Português;HP;9.3
655;Wailord;(14, 109);Reverse Foil;Português;SP;9.7
656;Wailord;(14, 109);Foil;Português;D;10.9
657;Wailord;(14, 109);Reverse Foil;Português;MP;14.95
658;Team Aqua's Mightyena;(15, 95);;Inglês;SP;4.5
659;Team Aqua's Mightyena;(15, 95);;Inglês;NM;5.0
660;Team Aqua's Mightyena;(15, 95);;Inglês;NM;5.5
661;Team Aqua's Mightyena;(15, 95);;Inglês;NM;6.29
662;Team Aqua's Mightyena;(15, 95);;Inglês;MP;8.0
663;Team Aqua's Mightyena;(15, 95);Reverse Foil;Inglês;D;8.0
664;Flygon;(15, 97);;Inglês;SP;2.0
665;Flygon;(15, 97);;Inglês;MP;2.0
666;Flygon;(15, 97);;Inglês;NM;2.39
667;Flygon;(15, 97);;Inglês;NM;2.45
668;Flygon;(15, 97);;Inglês;MP;2.5
669;Flygon;(15, 97);;Inglês;SP;2.5
670;Flygon;(15, 97);;Inglês;NM;3.0
671;Flygon;(15, 97);;Inglês;D;3.9
672;Flygon;(15, 97);;Inglês;HP;4.3
673;Flygon;(15, 97);;Inglês;NM;6.5
674;Flygon;(15, 97);Reverse Foil;Inglês;D;29.49
675;Kyogre;(15, 106);;Português;D;1.5
676;Kyogre;(15, 106);;Português;MP;3.0
677;Kyogre;(15, 106);;Inglês;HP;3.5
678;Kyogre;(15, 106);;Português;MP;4.0
679;Kyogre;(15, 106);;Português;SP;4.0
680;Kyogre;(15, 106);;Inglês;SP;4.0
681;Kyogre;(15, 106);;Português;NM;4.49
682;Kyogre;(15, 106);;Português;NM;4.49
683;Kyogre;(15, 106);;Português;SP;7.0
684;Kyogre;(15, 106);;Português;MP;7.9
685;Kyogre;(15, 106);;Inglês;NM;8.0
686;Kyogre;(15, 106);;Japonês;NM;8.99
687;Kyogre;(15, 106);;Inglês;SP;11.9
688;Kyogre;(15, 106);Reverse Foil;Português;SP;14.0
689;Kyogre;(15, 106);Reverse Foil;Português;SP;129.5
690;Kyogre;(15, 106);Reverse Foil;Português;D;174.5
691;Slaking;(15, 107);Foil;Português;MP;4.9
692;Slaking;(15, 107);Reverse Foil;Inglês;HP;9.5
693;Slaking;(15, 107);Foil;Português;HP;11.9
694;Slaking;(15, 107);Foil;Português;SP;13.9
695;Slaking;(15, 107);Reverse Foil;Português;SP;13.9
696;Blaziken;(15, 109);;Inglês;HP;1.0
697;Blaziken;(15, 109);;Português;D;1.0
698;Blaziken;(15, 109);;Português;MP;1.3
699;Blaziken;(15, 109);;Inglês;MP;1.3
700;Blaziken;(15, 109);;Português;SP;1.5
701;Blaziken;(15, 109);;Português;SP;1.5
702;Blaziken;(15, 109);Reverse Foil;Português;D;1.79
703;Blaziken;(15, 109);;Português;SP;1.9
704;Blaziken;(15, 109);;Inglês;NM;2.0
705;Blaziken;(15, 109);;Inglês;NM;2.0
706;Blaziken;(15, 109);;Português;HP;2.0
707;Blaziken;(15, 109);;Português;HP;2.25
708;Blaziken;(15, 109);;Português;MP;2.69
709;Blaziken;(15, 109);Reverse Foil;Português;D;3.0
710;Blaziken;(15, 109);;Português;SP;3.5
711;Blaziken;(15, 109);;Português;D;3.9
712;Blaziken;(15, 109);;Inglês;MP;4.0
713;Blaziken;(15, 109);;Português;HP;4.3
714;Blaziken;(15, 109);;Português;MP;4.5
715;Blaziken;(15, 109);;Português;SP;4.7
716;Blaziken;(15, 109);;Português;NM;4.9
717;Blaziken;(15, 109);;Inglês;SP;5.0
718;Blaziken;(15, 109);Reverse Foil;Português;MP;5.0
719;Blaziken;(15, 109);;Português;MP;5.9
720;Blaziken;(15, 109);;Inglês;D;5.9
721;Blaziken;(15, 109);;Inglês;MP;6.5
722;Blaziken;(15, 109);Reverse Foil;Português;SP;6.75
723;Blaziken;(15, 109);;Inglês;NM;7.0
724;Blaziken;(15, 109);Reverse Foil;Inglês;D;10.9
725;Blaziken;(15, 109);;Português;MP;11.0
726;Blaziken;(15, 109);;Inglês;SP;12.9
727;Dark Dragonite;(15, 109);;Português;MP;14.95
728;Dark Dragonite;(15, 109);;Português;MP;15.0
729;Dark Dragonite;(15, 109);;Inglês;MP;15.0
730;Dark Dragonite;(15, 109);;Português;SP;19.5
731;Dark Dragonite;(15, 109);Foil;Português;D;19.95
732;Dark Dragonite;(15, 109);;Português;SP;24.95
733;Dark Dragonite;(15, 109);;Português;MP;24.95
734;Dark Dragonite;(15, 109);;Português;SP;29.9
735;Dark Dragonite;(15, 109);;Português;D;33.9
736;Dark Dragonite;(15, 109);;Português;HP;37.9
737;Dark Dragonite;(15, 109);;Português;MP;41.9
738;Dark Dragonite;(15, 109);;Português;SP;45.9
739;Dark Dragonite;(15, 109);;Inglês;SP;63.9
740;Dark Dragonite;(15, 109);Foil;Inglês;D;119.9
741;Dark Dragonite;(15, 109);Foil;Inglês;NM;350.0
742;Machamp;(15, 110);Foil;Inglês;HP;49.9
743;Machamp;(15, 110);Foil;Inglês;SP;74.9
744;Machamp;(15, 110);Reverse Foil;Inglês;D;79.9
745;Machamp;(15, 110);Reverse Foil;Inglês;MP;99.9
746;Shaymin;(15, 127);Reverse Foil;Alemão;SP;6.95
747;Shaymin;(15, 127);Reverse Foil;Inglês;SP;14.49
748;Shaymin;(15, 127);Foil, Edition One;Japonês;SP;19.5
749;Arcanine G;(15, 147);Foil;Inglês;D;4.0
750;Arcanine G;(15, 147);;Inglês;SP;4.7
751;Arcanine G;(15, 147);Reverse Foil;Inglês;SP;5.7
752;Arcanine G;(15, 147);Foil;Inglês;MP;14.99
753;Arcanine G;(15, 147);Foil;Inglês;MP;17.9
754;Drifblim;(16, 100);;Português;;1.75
755;Drifblim;(16, 100);;Inglês;;1.75
756;Drifblim;(16, 100);;Inglês;SP;3.49
757;Drifblim;(16, 100);;Inglês;SP;4.0
758;Drifblim;(16, 100);;Inglês;SP;4.7
759;Drifblim;(16, 100);;Inglês;SP;6.79
760;Drifblim;(16, 100);Reverse Foil;Inglês;SP;8.5
761;Drifblim;(16, 100);Reverse Foil;Inglês;NM;9.5
762;Manectric;(16, 106);;Português;MP;0.7
763;Manectric;(16, 106);;Português;SP;0.99
764;Manectric;(16, 106);;Português;SP;0.99
765;Manectric;(16, 106);;Inglês;SP;0.99
766;Manectric;(16, 106);;Português;SP;1.0
767;Manectric;(16, 106);;Português;MP;1.2
768;Manectric;(16, 106);;Inglês;MP;1.2
769;Manectric;(16, 106);;Português;NM;1.5
770;Manectric;(16, 106);;Português;SP;1.66
771;Manectric;(16, 106);;Inglês;SP;1.99
772;Manectric;(16, 106);;Inglês;HP;1.99
773;Manectric;(16, 106);;Português;HP;1.99
774;Manectric;(16, 106);;Português;MP;2.0
775;Manectric;(16, 106);;Português;MP;2.99
776;Manectric;(16, 106);;Português;SP;3.0
777;Manectric;(16, 106);;Inglês;SP;3.0
778;Manectric;(16, 106);;Português;D;3.9
779;Manectric;(16, 106);;Inglês;SP;3.99
780;Manectric;(16, 106);;Português;SP;4.7
781;Manectric;(16, 106);;Português;NM;4.9
782;Manectric;(16, 106);;Português;NM;5.5
783;Manectric;(16, 106);Reverse Foil;Inglês;NM;9.99
784;Manectric;(16, 106);Reverse Foil;Português;SP;15.9
785;Manectric;(16, 106);Reverse Foil;Português;NM;29.5
786;Deoxys;(16, 107);;Português;MP;2.25
787;Deoxys;(16, 107);;Português;SP;2.49
788;Deoxys;(16, 107);;Português;SP;2.5
789;Deoxys;(16, 107);;Português;SP;2.5
790;Deoxys;(16, 107);;Português;NM;2.5
791;Deoxys;(16, 107);Foil;Inglês;D;2.95
792;Deoxys;(16, 107);Reverse Foil;Português;D;2.95
793;Deoxys;(16, 107);;Português;NM;2.99
794;Deoxys;(16, 107);;Inglês;NM;3.0
795;Deoxys;(16, 107);;Inglês;SP;3.6
796;Deoxys;(16, 107);;Português;MP;3.99
797;Deoxys;(16, 107);;Inglês;SP;4.49
798;Deoxys;(16, 107);;Português;SP;4.7
799;Deoxys;(16, 107);;Português;NM;4.99
800;Deoxys;(16, 107);;Inglês;NM;4.99
801;Deoxys;(16, 107);Reverse Foil;Inglês;D;5.0
802;Deoxys;(16, 107);;Inglês;HP;6.9
803;Deoxys;(16, 107);Foil;Inglês;MP;6.95
804;Deoxys;(16, 107);Foil;Inglês;HP;7.65
805;Deoxys;(16, 107);Foil;Inglês;MP;8.9
806;Deoxys;(16, 107);Reverse Foil;Português;MP;9.9
807;Deoxys;(16, 107);Foil;Inglês;HP;16.9
808;Deoxys;(16, 107);Foil;Inglês;SP;18.9
809;Deoxys;(16, 107);Foil;Inglês;NM;44.5
810;Sabrina's Alakazam;(16, 132);Foil;Inglês;D;29.9
811;Sabrina's Alakazam;(16, 132);Foil;Inglês;D;40.0
812;Sabrina's Alakazam;(16, 132);Foil;Inglês;HP;49.9
813;Sabrina's Alakazam;(16, 132);Foil;Inglês;MP;64.99
814;Sabrina's Alakazam;(16, 132);Foil;Inglês;SP;67.9
815;Sabrina's Alakazam;(16, 132);Foil;Inglês;SP;94.95
816;Sabrina's Alakazam;(16, 132);Foil;Inglês;MP;99.99
817;Sabrina's Alakazam;(16, 132);Foil;Inglês;NM;114.99
818;Sabrina's Alakazam;(16, 132);Foil;Inglês;NM;119.95
819;Sabrina's Alakazam;(16, 132);Foil, Edition One;Inglês;HP;500.0
820;Sabrina's Alakazam;(16, 132);Foil, Edition One;Inglês;HP;599.99
821;Dark Persian;(17, 53);Foil;Inglês;HP;29.95
822;Dark Persian;(17, 53);Foil, Promo;Inglês;SP;32.36
823;Dark Persian;(17, 53);Foil, Promo;Português;SP;33.11
824;Dark Persian;(17, 53);Foil, Promo;Inglês;HP;40.0
825;Dark Persian;(17, 53);Foil, Promo;Português;NM;42.0
826;Dark Persian;(17, 53);Promo;Inglês;D;49.9
827;Dark Persian;(17, 53);Foil;Inglês;SP;49.95
828;Dark Persian;(17, 53);Promo;Inglês;HP;59.9
829;Dark Persian;(17, 53);Foil;Inglês;NM;59.95
830;Dark Persian;(17, 53);Foil, Promo;Inglês;MP;69.5
831;Dark Persian;(17, 53);Promo;Inglês;MP;69.9
832;Dark Persian;(17, 53);Foil, Promo;Inglês;D;77.9
833;Dark Persian;(17, 53);Promo;Inglês;SP;79.9
834;Dark Persian;(17, 53);Foil, Promo;Inglês;MP;103.9
835;Dark Persian;(17, 53);Foil, Promo;Inglês;SP;116.9
836;Team Aqua's Seviper;(17, 95);;Inglês;SP;3.7
837;Team Aqua's Seviper;(17, 95);Reverse Foil;Inglês;D;4.9
838;Team Aqua's Seviper;(17, 95);;Inglês;SP;5.0
839;Team Aqua's Seviper;(17, 95);;Inglês;MP;6.0
840;Team Aqua's Seviper;(17, 95);Reverse Foil;Inglês;SP;8.9
841;Team Aqua's Seviper;(17, 95);Reverse Foil;Inglês;MP;20.0
842;Team Aqua's Seviper;(17, 95);Reverse Foil;Inglês;NM;29.99
843;Beedrill;(17, 102);;Português;D;2.49
844;Beedrill;(17, 102);;Português;HP;2.99
845;Beedrill;(17, 102);;Inglês;HP;3.6
846;Beedrill;(17, 102);;Português;D;4.0
847;Beedrill;(17, 102);;Português;D;4.0
848;Beedrill;(17, 102);;Português;MP;5.0
849;Beedrill;(17, 102);;Português;HP;6.0
850;Beedrill;(17, 102);;Inglês;HP;6.0
851;Beedrill;(17, 102);;Português;D;6.9
852;Beedrill;(17, 102);;Inglês;HP;7.0
853;Beedrill;(17, 102);;Português;MP;7.65
854;Beedrill;(17, 102);;Inglês;MP;7.65
855;Beedrill;(17, 102);;Português;MP;8.0
856;Beedrill;(17, 102);;Inglês;MP;8.2
857;Beedrill;(17, 102);;Português;MP;8.4
858;Beedrill;(17, 102);;Inglês;MP;8.91
859;Beedrill;(17, 102);;Português;HP;9.9
860;Beedrill;(17, 102);;Português;MP;11.9
861;Beedrill;(17, 102);;Português;MP;12.75
862;Beedrill;(17, 102);;Português;SP;12.99
863;Beedrill;(17, 102);;Português;MP;13.9
864;Beedrill;(17, 102);;Português;SP;14.9
865;Beedrill;(17, 102);;Inglês;MP;14.9
866;Beedrill;(17, 102);;Português;SP;18.0
867;Beedrill;(17, 102);;Português;NM;23.39
868;Beedrill;(17, 102);;Português;M;45.0
869;Beedrill;(17, 102);Edition One;Português;MP;45.0
870;Beedrill;(17, 102);Edition One;Português;HP;74.9
871;Beedrill;(17, 102);Edition One;Português;D;109.9
872;Beedrill;(17, 102);Edition One;Português;HP;119.9
873;Beedrill;(17, 102);Edition One;Português;MP;139.9
874;Beedrill;(17, 102);Edition One;Português;NM;149.9
875;Nosepass;(17, 106);;Português;MP;0.4
876;Nosepass;(17, 106);;Português;MP;0.4
877;Nosepass;(17, 106);;Português;SP;0.45
878;Nosepass;(17, 106);;Português;SP;0.5
879;Nosepass;(17, 106);;Português;NM;0.7
880;Nosepass;(17, 106);;Português;NM;1.3
881;Nosepass;(17, 106);;Português;MP;1.5
882;Nosepass;(17, 106);;Inglês;NM;2.0
883;Nosepass;(17, 106);;Português;NM;2.0
884;Nosepass;(17, 106);;Português;SP;2.0
885;Nosepass;(17, 106);;Inglês;SP;2.0
886;Nosepass;(17, 106);;Inglês;MP;2.99
887;Nosepass;(17, 106);;Inglês;SP;3.99
888;Nosepass;(17, 106);;Português;SP;3.99
889;Nosepass;(17, 106);Reverse Foil;Inglês;MP;15.0
890;Nosepass;(17, 106);Reverse Foil;Inglês;NM;29.9
891;Deoxys;(17, 107);;Inglês;D;0.99
892;Deoxys;(17, 107);;Português;MP;2.0
893;Deoxys;(17, 107);;Português;HP;2.45
894;Deoxys;(17, 107);;Português;MP;2.75
895;Deoxys;(17, 107);;Português;SP;3.0
896;Deoxys;(17, 107);;Português;HP;3.3
897;Deoxys;(17, 107);;Português;MP;3.5
898;Deoxys;(17, 107);;Português;NM;4.49
899;Deoxys;(17, 107);;Português;NM;5.0
900;Deoxys;(17, 107);;Inglês;SP;5.7
901;Deoxys;(17, 107);Reverse Foil;Português;HP;10.0
902;Deoxys;(17, 107);Foil;Português;D;29.9
903;Donphan;(17, 109);;Português;MP;0.2
904;Donphan;(17, 109);;Inglês;MP;0.2
905;Donphan;(17, 109);;Português;D;0.3
906;Donphan;(17, 109);;Português;MP;0.6
907;Donphan;(17, 109);;Português;HP;1.0
908;Donphan;(17, 109);;Português;MP;1.0
909;Donphan;(17, 109);;Português;SP;1.0
910;Donphan;(17, 109);;Inglês;SP;1.0
911;Donphan;(17, 109);;Português;SP;2.0
912;Donphan;(17, 109);;Português;HP;2.0
913;Dark Raticate;(17, 109);;Português;MP;2.0
914;Dark Raticate;(17, 109);;Português;SP;2.99
915;Donphan;(17, 109);Reverse Foil;Português;HP;3.0
916;Dark Raticate;(17, 109);;Inglês;MP;3.0
917;Dark Raticate;(17, 109);;Português;SP;3.0
918;Dark Raticate;(17, 109);;Português;SP;3.0
919;Dark Raticate;(17, 109);;Português;NM;3.49
920;Donphan;(17, 109);;Português;NM;3.5
921;Dark Raticate;(17, 109);;Inglês;SP;3.5
922;Dark Raticate;(17, 109);;Português;SP;3.5
923;Donphan;(17, 109);;Português;D;3.9
924;Dark Raticate;(17, 109);;Português;NM;4.0
925;Donphan;(17, 109);;Português;HP;4.3
926;Donphan;(17, 109);;Português;MP;4.5
927;Donphan;(17, 109);;Português;SP;4.7
928;Donphan;(17, 109);;Português;NM;4.9
929;Dark Raticate;(17, 109);;Português;D;4.9
930;Donphan;(17, 109);;Português;MP;5.0
931;Donphan;(17, 109);;Inglês;MP;5.0
932;Dark Raticate;(17, 109);;Português;HP;5.3
933;Dark Raticate;(17, 109);;Português;SP;5.7
934;Dark Raticate;(17, 109);;Português;SP;5.95
935;Donphan;(17, 109);Reverse Foil;Português;NM;5.95
936;Donphan;(17, 109);;Inglês;HP;6.3
937;Donphan;(17, 109);;Inglês;SP;6.7
938;Dark Raticate;(17, 109);;Inglês;SP;8.9
939;Dark Raticate;(17, 109);;Inglês;NM;9.9
940;Dark Raticate;(17, 109);Reverse Foil;Inglês;D;11.95
941;Donphan;(17, 109);Reverse Foil;Português;MP;14.5
942;Dark Raticate;(17, 109);Reverse Foil;Inglês;D;34.49
943;Dark Raticate;(17, 109);Reverse Foil;Português;MP;41.9
944;Dark Raticate;(17, 109);Reverse Foil;Português;NM;44.95
